sp_cat,sp_key,scientific_name_dataset,common_name_dataset,worms_id,gbif_id,redlist_code,rl_score,suitability,suit_rl,pct_total
crustacean,W-Bch-422085,Panopeus obesus,saltmarsh mud crab,422085,NA,NA,NA,39.81125708087261,NA,NA
crustacean,W-Bch-422086,Panopeus occidentalis,furrowed mud crab,422086,NA,NA,NA,42.67168847416984,NA,NA
crustacean,PBD-225356,Panopeus rugosus,granulose mud crab,422087,NA,NA,NA,52.991476607502456,NA,NA
crustacean,W-Bch-422088,Panopeus simpsoni,oystershell mud crab,422088,NA,NA,NA,44.90150564617315,NA,NA
crustacean,W-Bch-422089,Panoplax depressa,depressed rubble crab,422089,NA,NA,NA,68.34073734829403,NA,NA
other,W-Hyd-117860,Pantachogon haeckeli,NA,117860,NA,NA,NA,35.391331736481774,NA,NA
other,W-Pol-330256,Panthalis alaminosae,NA,330256,NA,NA,NA,30.698833160816786,NA,NA
crustacean,ITS-660002,Pantomus affinis,NA,514363,NA,NA,NA,20.729699199586882,NA,NA
crustacean,ITS-97062,Pantomus parvulus,hinged longbeak,421802,NA,NA,NA,50.58834469931804,NA,NA
crustacean,W-Pyc-134640,Pantopipetta longituberculata,NA,134640,NA,NA,NA,35.452619016901046,NA,NA
crustacean,ITS-97648,Panulirus argus,Caribbean spiny lobster,382891,NA,DD,NA,59.29599084523716,NA,NA
crustacean,ITS-97652,Panulirus laevicauda,smoothtail spiny lobster,382899,NA,DD,NA,51.633295155965776,NA,NA
mollusk,W-Msc-367829,Paphia euglypta,NA,367829,NA,NA,NA,1.5475391498881432,NA,NA
mollusk,W-Msc-507801,Paphia semirugata,semigrooved venus,NA,NA,NA,NA,28.818443804034583,NA,NA
mollusk,SLB-92614,Paphia textile,textile venus,863039,NA,NA,NA,28.818443804034583,NA,NA
mollusk,SLB-88748,Paphia undulata,undulate venus,863082,NA,NA,NA,28.818443804034583,NA,NA
mollusk,W-Msc-381295,Papyridea lata,NA,381295,NA,NA,NA,53.67661904761905,NA,NA
mollusk,W-Msc-381297,Papyridea semisulcata,frilled papercockle,381297,NA,NA,NA,53.24,NA,NA
mollusk,W-Msc-225385,Papyridea soleniformis,spiny papercockle,225385,NA,NA,NA,61.65004950872115,NA,NA
crustacean,W-Cop-104681,Paracalanus aculeatus,NA,104681,NA,NA,NA,31.292557664921112,NA,NA
crustacean,W-Cop-104684,Paracalanus nanus,NA,104684,2114243,NA,NA,59.67811442015264,NA,NA
crustacean,SLB-24240,Paracalanus parvus,NA,104685,NA,NA,NA,19.93257315725173,NA,NA
crustacean,SLB-24241,Paracalanus pygmaeus,NA,149722,NA,NA,NA,54.15440333933541,NA,NA
crustacean,W-Cop-354162,Paracalanus quasimodo,NA,354162,NA,NA,NA,60.021251624261225,NA,NA
crustacean,W-Amp-211364,Paracaprella pusilla,NA,211364,NA,NA,NA,41.41199303593344,NA,NA
crustacean,W-Amp-160028,Paracaprella tenuis,NA,160028,NA,NA,NA,41.7104156636174,NA,NA
fish,Fis-166038,Paracaristius nudarcus,NA,712726,NA,DD,NA,74.52440715210652,NA,NA
other,W-Hol-225804,Paracaudina chilensis,NA,225804,NA,NA,NA,41.083261388451575,NA,NA
crustacean,W-Iso-261817,Paracerceis caudata,NA,261817,NA,NA,NA,67.27850923443103,NA,NA
crustacean,W-Iso-261827,Paracerceis sculpta,NA,261827,NA,NA,NA,19.17942101728465,NA,NA
fish,Fis-31114,Paracheilinus carpenteri,Pink flasher,278282,NA,DD,NA,7.743013621682348,NA,NA
crustacean,SLB-192343,Paraclimenaeus spinicauda,NA,514624,NA,NA,NA,17.959281821096507,NA,NA
fish,Fis-26967,Paraclinus altivelis,Topgallant blenny,282015,NA,DD,NA,21.056603773584907,NA,NA
other,W-Msc-139182,Paraclione longicaudata,NA,139182,NA,NA,NA,54.153222163298175,NA,NA
other,W-Scl-135163,Paracyathus pulchellus,papillose cup coral,135163,NA,NA,NA,59.15081755058361,NA,NA
other,W-Scl-286830,Paracyathus stearnsii,brown cup coral,286830,NA,NA,NA,34.277844984014514,NA,NA
mollusk,W-Msc-344520,Paradentalium americanum,American tuskshell,344520,NA,NA,NA,62.018163239238724,NA,NA
mollusk,W-Msc-378075,Paradentalium disparile,NA,378075,NA,NA,NA,9.083829592304168,NA,NA
mollusk,W-Msc-344527,Paradentalium hexagonum,NA,344527,NA,NA,NA,10.562862669245648,NA,NA
mollusk,W-Msc-344529,Paradentalium intercalatum,NA,344529,NA,NA,NA,8.048949320148331,NA,NA
mollusk,W-Msc-344530,Paradentalium katowense,NA,344530,NA,NA,NA,28.818443804034583,NA,NA
other,W-Pol-558737,Paradialychone americana,NA,558737,NA,NA,NA,67.70735767395405,NA,NA
other,W-Pol-130477,Paradiopatra hartmanae,NA,130477,NA,NA,NA,55.69190195470059,NA,NA
crustacean,W-Amp-103050,Paradulichia typica,NA,103050,NA,NA,NA,47.17643898695319,NA,NA
crustacean,W-Bch-440139,Paradynomene demon,NA,440139,NA,NA,NA,22.92025,NA,NA
crustacean,W-Bch-440144,Paradynomene tuberculata,NA,440144,NA,NA,NA,30.98686147921622,NA,NA
crustacean,W-Cop-104557,Paraeuchaeta barbata,NA,104557,NA,NA,NA,52.65783318235286,NA,NA
crustacean,W-Cop-104561,Paraeuchaeta gracilis,NA,104561,NA,NA,NA,39.989612316824335,NA,NA
crustacean,W-Cop-104569,Paraeuchaeta pseudotonsa,NA,104569,NA,NA,NA,47.46743232157506,NA,NA
crustacean,W-Tnd-136378,Paragathotanais typicus,NA,136378,NA,NA,NA,46.351777999335326,NA,NA
crustacean,SLB-155756,Paragiopagurus acutus,NA,368038,NA,NA,NA,23.5841975308642,NA,NA
crustacean,SLB-188349,Paragiopagurus boletifer,NA,368040,4311547,NA,NA,39.03948587655059,NA,NA
crustacean,PBD-275225,Paragiopagurus diogenes,NA,368043,NA,NA,NA,15.004173849922875,NA,NA
crustacean,SLB-155758,Paragiopagurus hirsutus,NA,368045,NA,NA,NA,13.425584130068,NA,NA
crustacean,SLB-190370,Paragiopagurus oxychelos,NA,743549,NA,NA,NA,26.036502974689927,NA,NA
crustacean,ITS-660211,Paragiopagurus pilimanus,NA,368050,NA,NA,NA,38.96746765249538,NA,NA
crustacean,ITS-660213,Paragiopagurus ruticheles,NA,107244,NA,NA,NA,34.52052210072386,NA,NA
crustacean,SLB-190231,Paragiopagurus trilineatus,NA,743550,NA,NA,NA,18.550508239156514,NA,NA
crustacean,SLB-190373,Paragiopagurus umbonatus,NA,743551,NA,NA,NA,14.538266491991717,NA,NA
crustacean,SLB-188343,Paragiopagurus wallisi,NA,368054,NA,NA,NA,16.508768035516095,NA,NA
fish,Fis-173732,Paragobiodon melanosoma,Dark coral goby,1419150,NA,NA,NA,15.89083634978091,NA,NA
fish,Fis-60328,Paragobiodon xanthosoma,Emerald coral goby,219539,NA,NA,NA,11.276581274087508,NA,NA
crustacean,W-Amp-421475,Parahaustorius longimerus,NA,421475,NA,NA,NA,42.68935475088484,NA,NA
fish,Fis-47014,Paraheminodus murrayi,Murray's armoured gurnard,282045,NA,NA,NA,19.75208645409801,NA,NA
crustacean,ITS-551518,Parahepomadus vaubani,NA,220256,NA,NA,NA,11.695811008280565,NA,NA
fish,Fis-133755,Parahollardia schmidti,NA,282047,NA,NA,NA,29.255268679864976,NA,NA
mollusk,SLB-173015,Parahyotissa imbricata,NA,758985,NA,NA,NA,6.126884296695618,NA,NA
mollusk,SLB-128726,Parahyotissa inermis,NA,758985,NA,NA,NA,34.38974516157282,NA,NA
mollusk,SLB-112170,Parahyotissa numisma,NA,216635,NA,NA,NA,34.417970424346336,NA,NA
fish,Fis-35780,Paralabrax auroguttatus,Goldspotted sand bass,282052,NA,DD,NA,10.12673362027738,NA,NA
fish,Fis-22926,Paralabrax humeralis,Peruvian rock seabass,282056,NA,DD,NA,6.467084639498433,NA,NA
other,W-Pol-130545,Paralacydonia paradoxa,NA,130545,NA,NA,NA,35.48496778048052,NA,NA
crustacean,Chn-eff8756a-9d9f-4430-886b-4a0badfed55d,Paralbunea dayriti,NA,467762,NA,NA,NA,25.500400080016004,NA,NA
crustacean,SLB-156128,Paralepas morula,NA,729744,NA,NA,NA,20.335573691790685,NA,NA
other,W-Pol-209641,Paralepidonotus ampulliferus,NA,209641,NA,NA,NA,9.444199243379572,NA,NA
other,W-Pol-209642,Paralepidonotus indicus,NA,209642,NA,NA,NA,24.280459357617083,NA,NA
fish,Fis-35688,Paralichthys aestuarius,Cortez flounder,275807,NA,DD,NA,10.21933774834437,NA,NA
fish,Fis-29472,Paralichthys tropicus,Tropical flounder,275821,NA,DD,NA,30.22576400058488,NA,NA
fish,Fis-35689,Paralichthys woolmani,Speckled flounder,275822,NA,DD,NA,17.773076529044154,NA,NA
crustacean,W-Bch-422140,Paraliomera dispar,black coral crab,422140,NA,NA,NA,37.56514476614699,NA,NA
crustacean,W-Bch-422141,Paraliomera longimana,longarm coral crab,422141,NA,NA,NA,43.18092862624712,NA,NA
fish,Fis-132059,Paraliparis calidus,Lowfin snailfish,159529,NA,NA,NA,33.98966651009864,NA,NA
fish,Fis-57507,Paraliparis cephalus,Swellhead snailfish,274562,NA,NA,NA,44.11358777665996,NA,NA
fish,Fis-146809,Paraliparis copei copei,Blacksnout seasnail,159530,NA,NA,NA,35.092200788218214,NA,NA
fish,Fis-125642,Paraliparis dactylosus,Red snailfish,274568,NA,NA,NA,43.31713673865768,NA,NA
fish,Fis-30856,Paraliparis deani,Prickly snailfish,274570,NA,NA,NA,50.60548653662376,NA,NA
fish,Fis-47563,Paraliparis garmani,Pouty seasnail,159531,NA,NA,NA,30.006610576923077,NA,NA
fish,Fis-124274,Paraliparis holomelas,Ebony snailfish,274583,NA,NA,NA,42.99518072289157,NA,NA
fish,Fis-47566,Paraliparis hystrix,NA,127226,NA,DD,NA,24.685810337582293,NA,NA
fish,Fis-57502,Paraliparis paucidens,Toothless snailfish,274603,NA,NA,NA,41.49116647285088,NA,NA
fish,Fis-125665,Paraliparis pectoralis,NA,274604,NA,NA,NA,47.53342151515701,NA,NA
fish,Fis-54907,Paraliparis rosaceus,Pink snailfish,274608,NA,NA,NA,45.152473697767036,NA,NA
fish,Fis-124275,Paraliparis ulochir,Broadfin snailfish,274612,NA,NA,NA,36.6717553455992,NA,NA
crustacean,ITS-97937,Paralithodes brevipes,brown king crab,254494,NA,NA,NA,60.36937111019863,NA,NA
crustacean,ITS-97935,Paralithodes camtschaticus,red king crab,233889,NA,NA,NA,59.99669985582988,NA,NA
crustacean,ITS-97936,Paralithodes platypus,blue king crab,254493,NA,NA,NA,56.12824490312777,NA,NA
crustacean,ITS-97948,Paralomis cubensis,NA,378128,NA,NA,NA,43.00314350464215,NA,NA
crustacean,SLB-119632,Paralomis hirtella,NA,378129,NA,NA,NA,28.98864171537801,NA,NA
crustacean,ITS-97947,Paralomis verrilli,Verill's crab,378132,NA,NA,NA,45.54444221004474,NA,NA
other,W-Pol-334364,Paralvinella sulfincola,NA,334364,NA,NA,NA,22.868021019048513,NA,NA
crustacean,W-Amp-103276,Paralycaea gracilis,NA,103276,NA,NA,NA,50.098751958809046,NA,NA
crustacean,W-Bch-444167,Paramedaeus globosus,NA,444167,NA,NA,NA,24.806158152554232,NA,NA
crustacean,W-Bch-209008,Paramedaeus simplex,NA,209008,NA,NA,NA,30.44324105177806,NA,NA
crustacean,W-Amp-158130,Parametopella cypris,NA,158130,NA,NA,NA,36.01781170483461,NA,NA
crustacean,W-Amp-421538,Parametopella texensis,NA,421538,NA,NA,NA,46.42724937828692,NA,NA
crustacean,W-Amp-421563,Paramicrodeutopus myersi,NA,421563,NA,NA,NA,56.85018104366347,NA,NA
fish,Fis-157811,Paramonacanthus curtorhynchos,Shortsnout filefish,278920,NA,NA,NA,15.489962572303504,NA,NA
fish,Fis-162366,Paramugil georgii,Silver mullet,398551,NA,NA,NA,28.818443804034583,NA,NA
crustacean,SLB-190378,Paramunida antares,NA,562459,NA,NA,NA,9.605408365275261,NA,NA
crustacean,PBD-275138,Paramunida antipodes,NA,388566,NA,NA,NA,10.962830375504607,NA,NA
crustacean,SLB-130144,Paramunida labis,NA,392662,NA,NA,NA,12.766457541751347,NA,NA
crustacean,SLB-158020,Paramunida longior,NA,392664,NA,NA,NA,14.167656765676568,NA,NA
crustacean,SLB-113361,Paramunida pictura,NA,392666,NA,NA,NA,38.064546016059296,NA,NA
crustacean,Chn-f3828601-b430-4ef9-bed4-072a275b42fa,Paramunida proxima,NA,392669,NA,NA,NA,15.787635947338295,NA,NA
crustacean,Chn-ae1e5fbc-a8f3-4769-930f-a9ee579cc61b,Paramunida scabra,NA,392670,NA,NA,NA,9.831851851851852,NA,NA
crustacean,SLB-158021,Paramunida setigera,NA,392671,NA,NA,NA,18.310640846476343,NA,NA
mollusk,W-Msc-420972,Paramya subovata,subovate softshell,420972,NA,NA,NA,49.22648581684191,NA,NA
other,W-Pol-330328,Paranaitis gardineri,NA,330328,NA,NA,NA,60.700070472163496,NA,NA
other,W-Pol-157521,Paranaitis polynoides,NA,157521,NA,NA,NA,46.095345014233594,NA,NA
other,W-Pol-157522,Paranaitis speciosa,NA,157522,NA,NA,NA,62.7168667244153,NA,NA
crustacean,W-Bch-1059717,Paranaxia keesingi,NA,1059717,NA,NA,NA,26.201729106628243,NA,NA
crustacean,W-Bch-442132,Paranaxia serpulifera,NA,442132,NA,NA,NA,21.512968299711815,NA,NA
other,SLB-2747,Parandalia fauveli,NA,558282,NA,NA,NA,35.23745785225299,NA,NA
fish,Fis-23713,Paranthias furcifer,Creole-fish,282084,NA,NA,NA,68.56555895985545,NA,NA
crustacean,W-Iso-255590,Paranthura infundibulata,NA,255590,NA,NA,NA,38.78827519379845,NA,NA
other,W-Ant-283954,Parantipathes tetrasticha,NA,283954,NA,NA,NA,50.37673246535069,NA,NA
crustacean,W-Pyc-134632,Paranymphon spinosum,NA,134632,NA,NA,NA,35.64963137812843,NA,NA
other,W-Pol-146932,Paraonis fulgens,NA,146932,NA,NA,NA,37.97412757997447,NA,NA
other,W-Pol-157523,Paraonis pygoenigmatica,NA,157523,NA,NA,NA,44.50428827870488,NA,NA
crustacean,ITS-98234,Parapagurus alaminos,NA,107246,NA,NA,NA,49.24044855400354,NA,NA
crustacean,ITS-98235,Parapagurus nudus,NA,107247,NA,NA,NA,54.699371659685106,NA,NA
crustacean,ITS-98218,Parapagurus pilosimanus,NA,107248,NA,NA,NA,52.80068004080245,NA,NA
crustacean,PBD-275229,Parapagurus richeri,NA,368064,NA,NA,NA,42.42327939169429,NA,NA
crustacean,ITS-96187,Parapasiphae cristata,NA,107672,NA,NA,NA,26.646229532271093,NA,NA
crustacean,ITS-96185,Parapasiphae sulcatifrons,grooveback shrimp,107673,NA,NA,NA,53.83632831471588,NA,NA
crustacean,ITS-95861,Parapenaeopsis cornuta,coral shrimp,210406,NA,NA,NA,22.080691642651296,NA,NA
crustacean,ITS-95868,Parapenaeopsis hungerfordi,dog shrimp,NA,NA,NA,NA,3.6236933797909407,NA,NA
crustacean,ITS-95869,Parapenaeopsis maxillipedo,torpedo shrimp,210413,NA,NA,NA,24.487031700288185,NA,NA
crustacean,ITS-95878,Parapenaeopsis tenella,smoothshell shrimp,584938,NA,NA,NA,4.23904014766959,NA,NA
crustacean,ITS-95740,Parapenaeus americanus,NA,377558,NA,NA,NA,47.75697325588817,NA,NA
crustacean,ITS-95742,Parapenaeus australiensis,Australian rose shrimp,377559,NA,NA,NA,28.818443804034583,NA,NA
crustacean,ITS-551689,Parapenaeus fissuroides,NA,377710,NA,NA,NA,10.510926573426573,NA,NA
crustacean,ITS-95743,Parapenaeus fissurus,Neptune rose shrimp,210400,NA,NA,NA,11.569611689893113,NA,NA
crustacean,ITS-95744,Parapenaeus investigatoris,explorer rose shrimp,210401,NA,NA,NA,14.039192949907235,NA,NA
crustacean,ITS-95745,Parapenaeus lanceolatus,lancer rose shrimp,377560,NA,NA,NA,21.319542800347868,NA,NA
crustacean,ITS-95746,Parapenaeus longipes,flamingo shrimp,210399,NA,NA,NA,8.789895392833296,NA,NA
crustacean,ITS-95733,Parapenaeus longirostris,deep-water rose shrimp,107109,NA,NA,NA,51.00684259795837,NA,NA
crustacean,ITS-551654,Parapenaeus murrayi,NA,210403,NA,NA,NA,26.01308974479706,NA,NA
crustacean,ITS-95741,Parapenaeus politus,rose shrimp,377562,NA,NA,NA,38.48118793478838,NA,NA
crustacean,ITS-95747,Parapenaeus sextuberculatus,domino shrimp,210402,NA,NA,NA,24.762765560939247,NA,NA
fish,Fis-26894,Parapercis alboguttata,Whitespot sandsmelt,219153,NA,NA,NA,10.788445199660153,NA,NA
fish,Fis-154401,Parapercis australis,NA,276983,NA,NA,NA,27.26898493720109,NA,NA
fish,Fis-149807,Parapercis binivirgata,Redbanded weever,276984,NA,NA,NA,5.626365622723962,NA,NA
fish,Fis-144756,Parapercis diplospilus,Doublespot grubfish,276991,NA,NA,NA,28.818443804034583,NA,NA
fish,Fis-26999,Parapercis filamentosa,Threadfin sandperch,276994,NA,NA,NA,12.904692082111437,NA,NA
fish,Fis-158852,Parapercis lineopunctata,Nosestripe sandperch,277001,NA,NA,NA,7.748502994011976,NA,NA
fish,Fis-54028,Parapercis muronis,NA,277006,NA,NA,NA,4.870484201445056,NA,NA
fish,Fis-161627,Parapercis pacifica,NA,398610,NA,NA,NA,28.370317002881844,NA,NA
fish,Fis-54026,Parapercis roseoviridis,NA,277012,NA,NA,NA,50.33475319468805,NA,NA
fish,Fis-161629,Parapercis xanthogramma,NA,398614,NA,NA,NA,26.890525923163,NA,NA
mollusk,W-Msc-507009,Parapholas californica,scaleside piddock,507009,NA,NA,NA,25.50735771478035,NA,NA
mollusk,W-Msc-216467,Parapholas quadrizonata,NA,216467,NA,NA,NA,28.818443804034583,NA,NA
crustacean,W-Amp-236596,Paraphronima crassipes,NA,236596,NA,NA,NA,44.4448629846441,NA,NA
crustacean,W-Amp-236597,Paraphronima gracilis,NA,236597,NA,NA,NA,51.837140019860975,NA,NA
crustacean,W-Bch-422158,Parapinnixa hendersoni,NA,422158,NA,NA,NA,61.55195450749592,NA,NA
other,W-Pol-157524,Parapionosyllis longicirrata,NA,157524,NA,NA,NA,43.97621391076115,NA,NA
other,W-Pol-330372,Parapionosyllis uebelackerae,NA,330372,NA,NA,NA,52.720447829052056,NA,NA
fish,Fis-55465,Paraplagusia blochii,Bloch's tonguesole,278658,NA,NA,NA,28.818443804034583,NA,NA
fish,Fis-145296,Paraplagusia guttata,NA,278659,NA,DD,NA,20.079250720461093,NA,NA
fish,Fis-54525,Paraploactis kagoshimensis,NA,282092,NA,NA,NA,9.06507699950323,NA,NA
fish,Fis-34447,Paraploactis pulvinus,Pillow velvetfish,282094,NA,NA,NA,28.818443804034583,NA,NA
fish,Fis-150561,Paraplotosus butleri,NA,282098,NA,NA,NA,17.579178885630498,NA,NA
fish,Fis-150559,Paraplotosus muelleri,Kimberley catfish,282099,NA,NA,NA,28.818443804034583,NA,NA
crustacean,SLB-155191,Parapontocaris aspera,NA,515595,NA,NA,NA,24.452841429880845,NA,NA
crustacean,ITS-97216,Parapontocaris caribbaea,NA,421808,NA,NA,NA,43.46967710776873,NA,NA
crustacean,SLB-155209,Parapontocaris levigata,NA,515597,NA,NA,NA,19.755278503921176,NA,NA
crustacean,SLB-166521,Parapontophilus junceus,NA,515604,NA,NA,NA,37.729923853756006,NA,NA
crustacean,SLB-190206,Parapontophilus longirostris,NA,515606,NA,NA,NA,29.60485942146526,NA,NA
other,W-Pol-131140,Paraprionospio pinnata,NA,131140,NA,NA,NA,46.46484252380454,NA,NA
crustacean,W-Amp-421616,Parapronoe crustulum,NA,421616,NA,NA,NA,48.42544696218306,NA,NA
crustacean,W-Amp-236630,Parapronoe parva,NA,236630,NA,NA,NA,53.4279173468169,NA,NA
crustacean,ITS-90492,Parapseudomma calloplura,NA,120165,NA,NA,NA,22.921531819035103,NA,NA
crustacean,ITS-97240,Parapylocheles scorpio,NA,368424,NA,NA,NA,11.707100591715976,NA,NA
other,W-Cha-105440,Parasagitta elegans,NA,105440,NA,NA,NA,60.08371082612291,NA,NA
other,W-Cha-266254,Parasagitta euneritica,NA,266254,NA,NA,NA,15.678129916835244,NA,NA
other,W-Cha-105441,Parasagitta friderici,NA,105441,NA,NA,NA,45.72064601124521,NA,NA
other,W-Cha-266257,Parasagitta tenuis,NA,266257,NA,NA,NA,63.589499080882355,NA,NA
other,W-Ech-212438,Parasalenia gratiosa,NA,212438,NA,NA,NA,24.306757912745937,NA,NA
other,SLB-169881,Parasalenia poehli,NA,212439,NA,NA,NA,18.874697899237777,NA,NA
crustacean,W-Amp-236602,Parascelus edwardsi,NA,236602,NA,NA,NA,53.300114312512825,NA,NA
fish,Fis-173024,Parascombrops analis,Threespine seabass,1486849,NA,NA,NA,26.001537601341905,NA,NA
fish,Fis-173078,Parascombrops argyreus,NA,1468433,NA,NA,NA,45.911491584445734,NA,NA
fish,Fis-173080,Parascombrops glossodon,NA,1385310,NA,NA,NA,25.708535031847134,NA,NA
fish,Fis-173085,Parascombrops nakayamai,NA,1385313,NA,NA,NA,30.70118921560642,NA,NA
fish,Fis-173091,Parascombrops philippinensis,Sharptooth seabass,1466498,NA,NA,NA,28.126869806094184,NA,NA
fish,Fis-173092,Parascombrops serratospinosus,Roughspine seabass,1486848,NA,NA,NA,20.66155276615528,NA,NA
fish,Fis-173093,Parascombrops spinosus,Keelcheek bass,1486846,NA,NA,NA,46.19496017460813,NA,NA
fish,Fis-126976,Parascorpaena maculipinnis,NA,278367,NA,NA,NA,28.664265129683,NA,NA
crustacean,SLB-190061,Parasergestes armatus,NA,514136,NA,NA,NA,22.671939862505216,NA,NA
crustacean,W-Bch-207569,Parasesarma plicatum,NA,207569,NA,NA,NA,10.690995636652122,NA,NA
other,W-Bry-422347,Parasmittina munita,NA,422347,NA,NA,NA,55.177401724626534,NA,NA
mollusk,W-Msc-420946,Parastarte triquetra,brown gemclam,420946,NA,NA,NA,38.22250324254215,NA,NA
other,SLB-66033,Parastichopus parvimensis,NA,529435,NA,NA,NA,43.22522522522522,NA,NA
other,W-Por-171366,Paratetilla bacca,NA,171366,NA,NA,NA,10.856134453781513,NA,NA
fish,Fis-55104,Paratriacanthodes retrospinis,Sawspine spikefish,219869,NA,NA,NA,16.459962298172282,NA,NA
crustacean,SLB-195437,Paratrypaea bouvieri,NA,477761,NA,NA,NA,11.808988764044944,NA,NA
other,W-Gtr-114688,Paraturbanella teissieri,NA,114688,NA,NA,NA,41.268286026200876,NA,NA
crustacean,W-Amp-421627,Paratyphis maculatus,NA,421627,NA,NA,NA,55.50692076739097,NA,NA
crustacean,W-Amp-421628,Paratyphis parvus,NA,421628,NA,NA,NA,55.63205434837922,NA,NA
crustacean,W-Bch-444325,Paraxanthias notatus,NA,444325,NA,NA,NA,31.429330867907083,NA,NA
crustacean,W-Bch-211043,Paraxanthodes cumatodes,NA,211043,NA,NA,NA,19.342515452835258,NA,NA
crustacean,ITS-564784,Paraxiopsis gracilimana,NA,421851,NA,NA,NA,43.7484994322176,NA,NA
other,W-Msc-512224,Pardalinops testudinaria,tortoise dove shell,NA,NA,NA,NA,14.724261059313628,NA,NA
other,W-Bry-111218,Parellisina curvirostris,NA,111218,NA,NA,NA,56.98785184346152,NA,NA
other,W-Bry-422260,Parellisina latirostris,NA,422260,NA,NA,NA,59.22521015099,NA,NA
crustacean,W-Cop-360047,Pareucalanus sewelli,NA,360047,NA,NA,NA,66.01887695025022,NA,NA
other,W-Asc-250975,Pareugyrioides exigua,NA,250975,NA,NA,NA,11.053731343283582,NA,NA
other,W-Pol-330406,Pareurythoe americana,NA,1743678,NA,NA,NA,55.38814979548072,NA,NA
fish,Fis-23715,Parexocoetus brachypterus,Sailfin flyingfish,217872,11986119,NA,NA,42.535560883028666,NA,NA
fish,Fis-53382,Parexocoetus mento,African sailfin flyingfish,126388,NA,NA,NA,21.007134925041644,NA,NA
crustacean,W-Amp-221362,Parhyale hawaiensis,NA,221362,NA,NA,NA,39.6962007471629,NA,NA
fish,Fis-30857,Paricelinus hopliticus,Thornback sculpin,282147,NA,NA,NA,34.66893978383943,NA,NA
crustacean,W-Bch-441048,Pariphiculus mariannae,NA,441048,NA,NA,NA,19.69020172910663,NA,NA
crustacean,W-Amp-421532,Pariphinotus seclusus,NA,421532,NA,NA,NA,45.761255316028745,NA,NA
fish,Fis-31898,Parma polylepis,Banded parma,282159,NA,NA,NA,2.2615384615384615,NA,NA
crustacean,W-Amp-102911,Paroediceros lynceus,NA,102911,NA,NA,NA,1,NA,NA
crustacean,W-Bch-440209,Paromola japonica,Japanese deepwater carrier crab,440209,NA,NA,NA,22.45435855263158,NA,NA
mollusk,W-Msc-738177,Parthenina varia,NA,738177,NA,NA,NA,22.884419732639298,NA,NA
crustacean,SLB-11755,Parthenope agona,yellow elbow crab,442238,NA,NA,NA,55.89531171878005,NA,NA
mollusk,W-Msc-420768,Parvamussium cancellatum,NA,420768,NA,NA,NA,58.325849319472724,NA,NA
mollusk,W-Msc-215410,Parvamussium cristatellum,NA,215410,NA,NA,NA,23.340817140577812,NA,NA
mollusk,W-Msc-390670,Parvamussium lozoueti,NA,390670,NA,NA,NA,31.054523785877446,NA,NA
mollusk,W-Msc-390675,Parvamussium multiliratum,NA,390675,NA,NA,NA,21.621037658467703,NA,NA
mollusk,W-Msc-390681,Parvamussium retiaculum,NA,390681,NA,NA,NA,7.175338798728459,NA,NA
mollusk,W-Msc-390684,Parvamussium retiolum,NA,390684,NA,NA,NA,14.532125732551945,NA,NA
mollusk,W-Msc-391668,Parvamussium scitulum,NA,391668,NA,NA,NA,40.482062193126026,NA,NA
mollusk,W-Msc-390696,Parvamussium squalidulum,NA,390696,NA,NA,NA,34.51709712622772,NA,NA
mollusk,W-Msc-390698,Parvamussium undisonum,NA,390698,NA,NA,NA,20.26323293530565,NA,NA
mollusk,W-Msc-390711,Parvamussium undosum,NA,390711,NA,NA,NA,31.459546925566343,NA,NA
mollusk,W-Msc-390712,Parvamussium vesiculatum,NA,390712,NA,NA,NA,12.41826381059752,NA,NA
mollusk,W-Msc-160440,Parvanachis obesa,fat dovesnail,160440,NA,NA,NA,57.999061436783855,NA,NA
mollusk,W-Msc-420007,Parvanachis ostreicola,oyster dovesnail,420007,NA,NA,NA,34.180281155015194,NA,NA
